Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,Kohl's Store #1003 Vancouver,17001 SE Mill Plain Blvd.,"Store Hours: - Mon-Thur: 9 am - 10 pm - 
Friday: 9 am - 11 pm - Saturday: 8 am - 
10 pm - Sunday: 9 am - 9 pm -  - 
Holiday Hours may change.
",Vancouver,WA,98684,,888-998-2546,E,,Public,MON: 9:00am-10:00pm | TUE: 9:00am-10:00pm | WED: 9:00am-10:00pm | THU: 9:00am-10:00pm | FRI: 9:00am-11:00pm | SAT: 8:00am-11:00pm | SUN: 9:00am-9:00pm,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,45.616158,-122.49761,2018/10/31,96654,2018-10-31 08:08:11 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Kohl's Store #1136 Redmond,17601 NE Union Hill Rd,"Store Hours: - Mon-Thur: 9 am - 10 pm - 
Friday: 9 am - 11 pm - Saturday: 8 am - 
10 pm - Sunday: 9 am - 9 pm -  - 
Holiday Hours may change.
",Redmond,WA,98052,,888-998-2546,E,,Public,MON: 9:00am-10:00pm | TUE: 9:00am-10:00pm | WED: 9:00am-10:00pm | THU: 9:00am-10:00pm | FRI: 9:00am-11:00pm | SAT: 8:00am-11:00pm | SUN: 9:00am-9:00pm,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,47.674855,-122.103872,2018/10/31,96665,2018-10-31 08:08:11 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,2201 Westlake ENSO,2201 Westlake Ave,,Seattle,WA,98121,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,47.617728,-122.338729,2018/10/31,96674,2018-10-31 08:08:11 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ELUMINOCITY,6000 16th Ave SW,SO SEATTLE COL; Charging Stations located in South Parking lot next to the Olympic hall. Parking access 6am to 10pm only. CHAdeMO and Combo Plugs Available,Seattle,WA,98106,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.5462596,-122.3522684,2018/10/31,96763,2018-10-31 09:03:42 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,VM CHARGERS,1329 Wintergreen Lane Northeast,VM BAINBRIDGE 1; Across from the main entrance.,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.637692,-122.5135823,2018/10/31,96877,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Clark Public Utilities - Operations Center,8600 NE 117th Avenue,,Vancouver,WA,98662,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,45.684777,-122.55329,2018/10/31,96897,2018-10-31 08:08:11 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Multicare Health Systems,17700 SE 272nd Street,,Covington,WA,98042,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,47.359935,-122.103668,2018/10/31,96971,2018-10-31 08:08:11 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Highline Community College,2400 S 240th St,,Des Moines,WA,98198,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,47.387776,-122.301786,2018/10/31,96972,2018-10-31 08:08:11 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BARKLEY VILLAGE,3011 Cinema Pl,REGAL CINEMA 2; Right in front of Subway.,Bellingham,WA,98226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.7707002,-122.4487717,2018/10/31,97018,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,VODA,207 Park Lane,VODA 1; Spaces 25 &amp; 26 Just as you enetr the garage ,Kirkland,WA,98033,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.676179,-122.2042367,2018/10/31,97020,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Gateway Transit Center,123 East Front Street,,Port Angeles,WA,98362,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,48.1197291,-123.4322999,2018/10/31,97063,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,The Landing Garage,810 North 10th Pl,,Renton,WA,98057,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,47.498181,-122.204306,2018/10/31,98388,2018-10-31 08:08:11 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DuPont Grocery Inc.,100 Barksdale Avenue,,DuPont,WA,98327,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.093942,-122.6260623,2018/10/31,98469,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Sunset North,3100 139th Avenue Southeast,,Bellevue,WA,98005,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.582405,-122.153989,2018/10/31,98502,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Camaray Motel,1320 Main St,,Oroville,WA,98844,,509-476-3684,E,,Public,24 hours daily,,,,,,1,,,,,GPS,48.938283,-119.436456,2018/8/7,98553,2018-08-07 22:32:24 UTC,P,,,2017/7/1,,,,,J1772,US,,,,Public,,public,,
ELEC,Smokiam Park,334 Daisy St N,,Soap Lake,WA,98851,,509-246-2111,E,,Public,24 hours daily,,,,,,1,,,,,GPS,47.39125,-119.483647,2018/6/5,98554,2018-06-05 19:29:00 UTC,LG,,,2017/8/1,,,,,J1772,US,,,,Public,,public,,
ELEC,Mountain View Lodge & Resort,25 Wapato Way,,Manson,WA,98831,,509-686-9505,E,,Public,24 hours daily,,,,,,1,,,,,GPS,47.883847,-120.154608,2018/6/5,98555,2018-06-05 19:29:00 UTC,P,,,2017/10/1,,,,,J1772,US,,,,Public,,public,,
ELEC,Seattle-Tacoma International Airport - Terminal Direct Parking,17801 Pacific Hwy S,Floor 4; row I,Seattle,WA,98188,,206-433-5308,E,,Public,24 hours daily; pay lot,,,,,12,,,,,,200-8,47.443363,-122.296428,2018/6/5,98583,2018-06-05 19:29:00 UTC,P,,,2010/3/1,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Hotel Cathlamet Rear Parking Lot,69 Main Street,,Cathlamet,WA,98612,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,46.2025755,-123.3841695,2018/10/31,98700,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,STADIUMPLACE,530 Occidental Ave S,"NEW STATION 2
NEW STATION 3
NEW STATION 4; North side of lot
NEW STATION 5
NEW STATION 6
NEW STATION 7
NEW STATION 8",Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,7,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.597953,-122.333068,2018/10/31,98726,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,STADIUMPLACE,530 Occidental Ave S,NEW STATION 1; -,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.5979633,-122.3325727,2018/10/31,98727,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BASKIN ROBBINS,3010 Harrison Ave NW,B-R #1; Right in Front of Baskin Robbins,Olympia,WA,98502,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.0474918,-122.9395438,2018/10/31,98737,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ELUMINOCITY,9600 College Way N,N SEA COLLEGE; CHAdeMO and Combo Plugs Available,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6993143,-122.334477,2018/10/31,98770,2018-10-31 09:03:42 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,LHM HONDA,1208 W 3rd Ave,STATION 01; Larry H Miller Honda- west of main showroom entry ,Spokane,WA,99201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.653614,-117.4301786,2018/10/31,98810,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 63120,200 SW Grady Way,,Renton,WA,98057,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,47.47077179,-122.2202072,2018/10/29,99059,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 63129,111 Valley Ave NE,,Puyallup,WA,98372,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,47.20663834,-122.2922287,2018/10/29,99067,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 63132,7230 S Tacoma Way,,Tacoma,WA,98409,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,47.1906081,-122.4844182,2018/10/29,99070,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 63135,17001 Aurora Ave N,,seattle,WA,98133,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,47.7538105,-122.3465055,2018/10/29,99073,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 122689,10503 N Division,,Spokane,WA,99218,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,47.75247955,-117.4108429,2018/10/29,99158,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 12378,101 W 8th Ave,,SPOKANE,WA,99204,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,http://greenlots.com/,200-9,47.649189,-117.412879,2018/10/29,99164,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52032,300 W HAWTHORNE RD,,SPOKANE,WA,99251,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,http://greenlots.com/,200-9,47.753088,-117.419316,2018/10/29,99169,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52038,849 Port Way,,Clarkston,WA,99403,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,46.42615509,-117.0549469,2018/10/29,99171,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52031,E 6th St,,Rosalia,WA,99170,,855-900-7584,E,,Public,24 hours daily,,,,,,2,2,,Greenlots,http://greenlots.com/,GPS,47.23467255,-117.3700638,2018/10/29,99183,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 52024,17016 E Indiana Ave,,Spokane Valley,WA,99016,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.67087555,-117.1763687,2018/10/29,99191,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 122734,6021 E Mansfield,,Spokane Valley,WA,99212,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,47.67857742,-117.3231888,2018/10/29,99198,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52025,22710 E COUNTRY VISTA DR,,LIBERTY LAKE,WA,99019,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.67155457,-117.1029434,2018/10/29,99200,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52083,1335 W SUMMIT PKWY,,SPOKANE,WA,99201,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.66267395,-117.4295197,2018/10/29,99201,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52030,412 E. SPOKANE BLVD,,Spokane,WA,99210,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.66191101,-117.4052353,2018/10/29,99202,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 122229,9711 W Charles Road,,Nine Mile Falls,WA,99026,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-9,47.776288,-117.547208,2018/10/29,99203,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 122288,7580 New Market St SW,,Tumwater,WA,98501,,855-900-7584,E,,Public,24 hours daily,,,,,,3,,,Greenlots,http://greenlots.com/,200-8,46.979333,-122.912874,2018/10/29,99207,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52082,1405 S RUSTLE RD,,SPOKANE,WA,99224,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.64268494,-117.4718323,2018/10/29,99208,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52080,6001 N MAYFAIR,,SPOKANE,WA,99208,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.71247482,-117.4089203,2018/10/29,99209,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52088,2800 EAST MAIN AVE,,Spokane,WA,99202,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.65875244,-117.3690567,2018/10/29,99210,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52081,22924 East Apple Way Ave,,Liberty Lake,WA,99019,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.67480087,-117.0958176,2018/10/29,99224,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - Wood David,1443 TERRACE DR,,CLARKSTON,WA,99403,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,46.40197372,-117.0447083,2018/10/29,99225,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52027,910 N WASHINGTON,,SPOKANE,WA,99201,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.66576004,-117.415802,2018/10/29,99227,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 122113,1171 Baired Rd,,Rosalia,WA,99170,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,47.15607834,-117.3644485,2018/10/29,99228,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52124,217 W CATALDO,,Spokane,WA,99201,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.66566467,-117.4145584,2018/10/29,99229,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 12386,1330 N. Washington St,,Spokane,WA,99201,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,http://greenlots.com/,200-9,47.669752,-117.416056,2018/10/29,99230,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52126,210 S BROAD ST,,MEDICAL LAKE,WA,99022,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.57162094,-117.6815491,2018/10/29,99235,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 122116,3911 N MONROE ST,,SPOKANE,WA,96498,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,47.69332123,-117.4263153,2018/10/29,99256,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52123,10811 Highway 2,,AIRWAY HEIGHTS,WA,99224,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.64260864,-117.561203,2018/10/29,99257,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52029,3812 E Highland Rd,,Mead,WA,99021,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.78688049,-117.3540726,2018/10/29,99258,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52125,13211 E 32nd Ave,,Spokane,WA,99216,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.62818527,-117.2272568,2018/10/29,99262,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52084,500 N Cedar St,,Spokane,WA,99201,,855-900-7584,E,,Public,24 hours daily,,,,,,2,2,,Greenlots,http://greenlots.com/,200-9,47.662197,-117.431889,2018/10/29,99263,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 52131,1100 S Main,,Deer Park,WA,99006,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.94371033,-117.4774551,2018/10/29,99264,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52144,805 156th NE,,Bellevue,WA,98007,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.61763,-122.1334381,2018/10/29,99270,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52134,3103 S Grand Blvd,,Spokane,WA,99203,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.62604523,-117.4014664,2018/10/29,99271,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52150,3939 Cleveland Ave.,,Olympia,WA,98501,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.01108932,-122.8960571,2018/10/29,99273,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 43142,150 E Spring St.,,Pullman,WA,99163,,855-900-7584,E,,Public,24 hours daily,,,,,,2,2,,Greenlots,http://greenlots.com/,200-8,46.729729,-117.174757,2018/10/29,99277,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 53013,E. Mission Ave,,Liberty Lake,WA,99019,,855-900-7584,E,,Public,24 hours daily,,,,,,2,2,,Greenlots,http://greenlots.com/,GPS,47.67054367,-117.1032562,2018/10/29,99280,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 53004,2535 16th Ave S,,Seattle,WA,98144,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,Greenlots,http://greenlots.com/,200-8,47.579971,-122.312333,2018/10/29,99282,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 52163,777 W. Spokane Falls Blvd,,Spokane,WA,99201,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,http://greenlots.com/,200-8,47.659948,-117.423395,2018/10/29,99283,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 42011,926 S Monroe,,Spokane,WA,99204,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.6463623,-117.4267197,2018/10/29,99285,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 42012,9107 N Country Homes Blvd,,Spokane,WA,99208,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.74051285,-117.4138565,2018/10/29,99286,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 42009,1421 N Meadowwood ste 200,,Liberty Lake,WA,99019,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,http://greenlots.com/,200-9,47.671092,-117.103083,2018/10/29,99288,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 12678,616 120th Aveneue NE,,Bellevue,WA,98005,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-9,47.615406,-122.179559,2018/10/29,99293,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52132,2726 Flint RD,,Spokane,WA,99224,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.62971497,-117.5357285,2018/10/29,99295,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 43156,2901 Southridge Blvd,,Kennewick,WA,99337,,855-900-7584,E,,Public,24 hours daily,,,,,,1,2,,Greenlots,http://greenlots.com/,200-9,46.181372,-119.184406,2018/10/29,99296,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 112472U,269-299 N Main St,,Ellensburg,WA,98926,,855-900-7584,E,,Public,24 hours daily,,,,,,1,2,,Greenlots,http://greenlots.com/,200-8,46.994109,-120.548798,2018/10/29,99297,2018-10-29 09:38:12 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,
ELEC,Greenlots - 52130,1810 N Greene BLDG 8,,Spokane,WA,99217,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,http://greenlots.com/,200-9,47.674605,-117.363546,2018/10/29,99298,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52135,1601 E Mission Ave.,,Spokane,WA,99216,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.6720047,-117.3862228,2018/10/29,99300,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 52098,3410 W Fort George Wright Dr,,Spokane,WA,99224,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.67525101,-117.464447,2018/10/29,99303,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 42017,405 W California,,Garfield,WA,99130,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,47.00917816,-117.1445084,2018/10/29,99304,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 42013,159 S Lincoln,,Spokane,WA,99201,,855-900-7584,E,,Public,24 hours daily,,,,,,6,,,Greenlots,http://greenlots.com/,200-8,47.654999,-117.424825,2018/10/29,99305,2018-10-29 09:38:12 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Benton Public Utility District - Southridge,2921 Southridge Blvd,,Kennewick,WA,99336,,855-900-7584,E,,Public,24 hours daily,,,,,,1,1,,,,GPS,46.179735,-119.188128,2018/9/10,99358,2018-09-10 19:53:21 UTC,T,,,2018/5/15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,
ELEC,WAC Parking,1409 6th Ave,"Public Garage on 6th between Union and 
Pike Street. 2 chargers on lvl B and 1 
on lvl D.
",Seattle,WA,98101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,47.6102369,-122.3336405,2018/10/31,99366,2018-10-31 08:08:11 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
