,Hour,Unitdesc,Parking_Spaces,Occupancy
16734,21,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,13.0,0.6923076923076923
16735,21,NAGLE PL BETWEEN E PINE ST AND E HOWELL ST,27.0,1.0
16736,21,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,13.5,1.0
16737,21,NE 40TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,6.0,0.6666666666666666
16738,21,NE 40TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,5.0,0.8
16739,21,NE 41ST ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,15.0,0.9666666666666667
16740,21,NE 41ST ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,12.5,0.8999999999999999
16741,21,NE 41ST ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,13.75,0.8636363636363638
16742,21,NE 42ND ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,11.25,0.9772727272727273
16743,21,NE 42ND ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,20.5,0.8382352941176471
16744,21,NE 43RD ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,1.0,1.0
16745,21,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,12.0,0.6875
16746,21,NE 43RD ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,3.5,0.875
16747,21,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,13.5,0.9444444444444444
16748,21,NE 47TH ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,11.5,0.39999999999999997
16749,21,NE 47TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,13.75,0.6136363636363636
16750,21,NE 47TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,10.0,0.75
16751,21,NE 63RD ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,14.5,0.7
16752,21,NE 64TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,15.5,0.70625
16753,21,NE 64TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,9.5,0.6833333333333333
16754,21,NE 65TH ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,6.0,0.6666666666666666
16755,21,NE 65TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,11.0,0.45454545454545453
16756,21,NE 65TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,27.0,0.7407407407407407
16757,21,NE 70TH ST BETWEEN NE RAVENNA WB BV AND OSWEGO PL NE,10.8,0.7514285714285714
16758,21,NE 70TH ST BETWEEN OSWEGO PL NE AND 5TH AVE NE,24.0,0.78125
16759,21,NE 71ST ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,12.4,0.39595959595959596
16760,21,NE 71ST ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,12.0,0.8875
16761,21,NE 72ND ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,17.2,1.0
16762,21,NE 72ND ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,18.0,0.9066666666666666
16763,21,NE BOAT ST BETWEEN NE BOAT WR ST AND BROOKLYN AVE NE,63.25,0.20828115608094572
16764,21,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,11.25,0.16666666666666669
16765,21,NE CAMPUS EB PY BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,8.0,0.75
16766,21,NE MAPLE LEAF PL BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,8.0,0.9199999999999999
16767,21,NE RAVENNA WB BV BETWEEN NE 71ST ST AND WOODLAWN AVE NE,6.0,0.48
16768,21,NW 48TH ST BETWEEN 17TH AVE NW AND BALLARD AVE NW,24.0,0.8125
16769,21,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,68.0,0.36764705882352944
16770,21,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,12.0,0.16666666666666666
16771,21,NW 56TH ST BETWEEN 20TH AVE NW AND 22ND AVE NW,32.0,0.7983516483516484
16772,21,NW 56TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,35.4,0.7730161361626878
16773,21,NW 56TH ST BETWEEN 24TH AVE NW AND 26TH AVE NW,11.0,1.0
16774,21,NW 57TH ST BETWEEN 20TH AVE NW AND 22ND AVE NW,19.0,0.42105263157894735
16775,21,NW 57TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,31.75,0.5068315951168243
16776,21,NW CENTRAL PL BETWEEN TALLMAN AVE NW AND RUSSELL AVE NW,32.0,1.0
16777,21,NW MARKET ST BETWEEN 15TH AVE NW AND 17TH AVE NW,14.0,0.6346153846153846
16778,21,NW MARKET ST BETWEEN 17TH AVE NW AND BARNES AVE NW,20.4,0.5176470588235295
16779,21,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,6.8,0.8285714285714285
16780,21,NW MARKET ST BETWEEN 24TH AVE NW AND 26TH AVE NW,29.0,0.976923076923077
16781,21,NW MARKET ST BETWEEN 26TH AVE NW AND 28TH AVE NW,74.0,0.08108108108108109
16782,21,NW MARKET ST BETWEEN 28TH AVE NW AND NW 54TH ST,44.0,0.36363636363636365
16783,21,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,14.4,1.0
16784,21,NW MARKET ST BETWEEN BARNES AVE NW AND TALLMAN AVE NW,17.2,0.6410714285714286
16785,21,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,7.4,1.0
16786,21,NW MARKET ST BETWEEN RUSSELL AVE NW AND LEARY AVE NW,17.0,0.9314285714285715
16787,21,NW MARKET ST BETWEEN TALLMAN AVE NW AND 20TH AVE NW,3.75,1.0
16788,21,NW VERNON PL BETWEEN BALLARD AVE NW AND SHILSHOLE AVE NW,15.5,0.8392857142857143
16789,21,NW VERNON PL BETWEEN LEARY AVE NW AND BALLARD AVE NW,17.5,0.9107142857142858
16790,21,OCCIDENTAL AVE S BETWEEN RAILROAD WAY S AND S ROYAL BROUGHAM WAY,14.0,0.0
16791,21,OCCIDENTAL AVE S BETWEEN S JACKSON ST AND S KING E ST,26.0,0.0
16792,21,OCCIDENTAL AVE S BETWEEN S KING W ST AND RAILROAD WAY S,22.0,0.45454545454545453
16793,21,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,24.0,0.8333333333333334
16794,21,OLIVE WAY BETWEEN 4TH AVE AND 5TH AVE,8.0,1.0
16795,21,OLIVE WAY BETWEEN 5TH AVE AND 6TH AVE,4.0,1.0
16796,21,OLIVE WAY BETWEEN 6TH AVE AND 7TH AVE,6.8,0.6599999999999999
16797,21,OLIVE WAY BETWEEN 7TH AVE AND HOWELL ST,6.0,0.76
16798,21,OLIVE WAY BETWEEN HOWELL ST AND 9TH AVE,13.8,0.896842105263158
16799,21,OSWEGO PL NE BETWEEN NE 68TH ST AND NE 70TH ST,30.0,0.75
16800,21,PHINNEY AVE N BETWEEN N 34TH ST AND N 35TH ST,30.0,0.7923076923076923
16801,21,PHINNEY AVE N BETWEEN N 35TH ST AND N 36TH ST,14.6,0.7897902097902099
16802,21,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,8.8,0.925
16803,21,PIKE ST BETWEEN 5TH AVE AND 6TH AVE,3.75,1.0
16804,21,PIKE ST BETWEEN 6TH AVE AND 7TH AVE,2.0,0.8333333333333334
16805,21,PIKE ST BETWEEN 8TH AVE AND CONVENTION PL,4.4,0.7166666666666666
16806,21,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,9.5,1.0
16807,21,PIKE ST BETWEEN TERRY AVE AND BOREN AVE,14.5,0.6201923076923077
16808,21,PINE ST BETWEEN 1ST AVE AND 2ND AVE,2.5,0.75
16809,21,PINE ST BETWEEN 2ND AVE AND 3RD AVE,2.5,1.0
16810,21,PINE ST BETWEEN 7TH AVE AND 8TH AVE,5.0,0.75
16811,21,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,6.25,1.0
16812,21,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,32.0,0.4375
16813,21,PREFONTAINE PL S BETWEEN 3RD AVE S AND 4TH AVE S,20.0,0.5
16814,21,QUEEN ANNE AVE N BETWEEN DENNY WAY AND JOHN ST,15.75,0.2027972027972028
16815,21,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,34.25,0.6835714285714286
16816,21,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,32.75,0.6627635327635327
16817,21,QUEEN ANNE AVE N BETWEEN MERCER ST AND ROY ST,21.6,0.9239766081871345
16818,21,QUEEN ANNE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,17.2,0.9
16819,21,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,26.25,0.7619047619047619
16820,21,RAINIER AVE S BETWEEN S ALASKA ST AND S ANGELINE ST,2.0,0.0
16821,21,RAINIER AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,8.0,0.0
16822,21,RAINIER AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,20.5,0.9333333333333333
16823,21,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,9.0,1.0
16824,21,RAINIER AVE S BETWEEN S HUDSON ST AND 39TH N AVE S,25.5,0.6792763157894737
16825,21,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,18.75,0.6333333333333333
16826,21,REPUBLICAN ST BETWEEN 4TH AVE N AND 5TH AVE N,18.333333333333332,0.7592592592592592
16827,21,REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,19.2,0.65
16828,21,ROOSEVELT WAY NE BETWEEN NE 42ND N ST AND NE 43RD S ST,13.5,0.7777777777777777
16829,21,ROOSEVELT WAY NE BETWEEN NE 42ND S ST AND NE 42ND N ST,10.5,0.7857142857142857
16830,21,ROOSEVELT WAY NE BETWEEN NE 43RD N ST AND NE 45TH ST,19.5,0.6538461538461539
16831,21,ROOSEVELT WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,39.0,1.0
16832,21,ROOSEVELT WAY NE BETWEEN NE 47TH ST AND NE 50TH ST,62.0,0.4838709677419355
16833,21,ROOSEVELT WAY NE BETWEEN NE 63RD ST AND NE 64TH ST,10.0,0.4
16834,21,ROOSEVELT WAY NE BETWEEN NE 64TH ST AND NE 65TH ST,9.0,0.5555555555555556
16835,21,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,12.0,0.7916666666666666
16836,21,ROOSEVELT WAY NE BETWEEN NE 66TH ST AND NE 67TH ST,8.0,0.875
16837,21,ROY ST BETWEEN 1ST AVE N AND WARREN AVE N,12.5,0.75
16838,21,ROY ST BETWEEN 2ND AVE N AND 3RD AVE N,2.5,1.0
16839,21,ROY ST BETWEEN 5TH AVE N AND TAYLOR AVE N,7.0,0.8571428571428571
16840,21,ROY ST BETWEEN 6TH AVE N AND AURORA AVE N,12.0,0.5888888888888889
16841,21,ROY ST BETWEEN NOB HILL AVE N AND 4TH AVE N,11.25,0.5555555555555556
16842,21,ROY ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,10.0,0.7
16843,21,ROY ST BETWEEN TAYLOR AVE N AND 6TH AVE N,10.0,0.8076923076923077
16844,21,ROY ST BETWEEN WARREN AVE N AND 2ND AVE N,8.25,0.7785714285714286
16845,21,RUSSELL AVE NW BETWEEN 17TH AVE NW AND NW DOCK PL,6.0,0.375
16846,21,RUSSELL AVE NW BETWEEN 20TH AVE NW AND NW MARKET ST,27.6,0.835
16847,21,RUSSELL AVE NW BETWEEN NW DOCK PL AND NW IONE PL,25.5,0.7058823529411764
16848,21,RUSSELL AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,33.0,0.8636363636363636
16849,21,S AMERICUS ST BETWEEN 39TH AVE S AND 42ND AVE S,13.0,0.6923076923076923
16850,21,S ANGELINE ST BETWEEN 38TH AVE S AND 39TH AVE S,22.0,0.8181818181818182
16851,21,S ANGELINE ST BETWEEN 39TH AVE S AND 42ND AVE S,53.0,0.4716981132075472
16852,21,S ANGELINE ST BETWEEN 42ND AVE S AND 43RD AVE S,16.0,0.625
16853,21,S ANGELINE ST BETWEEN RAINIER AVE S AND 38TH AVE S,16.0,0.625
16854,21,S DAWSON ST BETWEEN 37TH AVE S AND 39TH AVE S,18.0,0.5555555555555556
16855,21,S EDMUNDS ST BETWEEN 37TH AVE S AND RAINIER AVE S,12.0,0.8333333333333334
16856,21,S EDMUNDS ST BETWEEN 39TH AVE S AND 42ND AVE S,58.0,0.4827586206896552
16857,21,S EDMUNDS ST BETWEEN RAINIER AVE S AND 39TH AVE S,59.0,0.6711538461538462
16858,21,S FERDINAND ST BETWEEN 35TH AVE S AND 37TH AVE S,42.0,0.5714285714285714
16859,21,S FERDINAND ST BETWEEN 37TH AVE S AND RAINIER AVE S,10.0,1.0
16860,21,S FERDINAND ST BETWEEN 39TH AVE S AND 42ND S AVE S,56.0,0.5
16861,21,S FERDINAND ST BETWEEN 42ND N AVE S AND 43RD AVE S,18.0,0.2222222222222222
16862,21,S FERDINAND ST BETWEEN RAINIER AVE S AND 39TH AVE S,39.5,0.8511396011396011
16863,21,S HUDSON ST BETWEEN 37TH AVE S AND RAINIER AVE S,22.5,1.0
16864,21,S HUDSON ST BETWEEN 39TH AVE S AND 42ND AVE S,23.0,0.9130434782608695
16865,21,S HUDSON ST BETWEEN RAINIER AVE S AND 39TH AVE S,18.5,0.9666666666666667
16866,21,S JACKSON ST BETWEEN 6TH AVE S AND MAYNARD AVE S,2.8,0.9
16867,21,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,28.0,1.0
16868,21,S JACKSON ST BETWEEN MAYNARD AVE S AND 7TH AVE S,8.4,0.8
16869,21,S KING ST BETWEEN 1ST AVE S AND OCCIDENTAL W AVE S,22.0,0.8181818181818182
16870,21,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,38.0,0.9473684210526315
16871,21,S KING ST BETWEEN 5TH AVE S AND 6TH AVE S,16.8,0.7571428571428572
16872,21,S KING ST BETWEEN 6TH AVE S AND MAYNARD AVE S,15.4,0.8098039215686275
16873,21,S KING ST BETWEEN 7TH AVE S AND CANTON AL S,7.8,0.9714285714285713
16874,21,S KING ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,20.0,0.7
16875,21,S KING ST BETWEEN CANTON AL S AND 8TH AVE S,4.4,0.7
16876,21,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,6.0,0.8642857142857142
16877,21,S KING ST BETWEEN MAYNARD AVE S AND MAYNARD AL S,6.2,0.96
16878,21,S KING ST BETWEEN OCCIDENTAL E AVE S AND 2ND AVE S,32.0,0.875
16879,21,S LANE ST BETWEEN 6TH AVE S AND MAYNARD AVE S,6.6,0.6885714285714286
16880,21,S LANE ST BETWEEN MAYNARD AVE S AND 7TH AVE S,10.8,0.8444444444444444
16881,21,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,8.0,0.75
16882,21,S MAIN ST BETWEEN 2ND AVE S AND 2ND AV ET S,10.0,0.6
16883,21,S MAIN ST BETWEEN 4TH AVE S AND 5TH AVE S,7.0,1.0
16884,21,S MAIN ST BETWEEN 5TH AVE S AND 6TH AVE S,14.4,0.9230769230769231
16885,21,S MAIN ST BETWEEN 6TH AVE S AND MAYNARD AVE S,24.0,0.8369696969696971
16886,21,S MAIN ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,32.0,0.875
16887,21,S MAIN ST BETWEEN MAYNARD AVE S AND 7TH AVE S,32.4,0.6444444444444445
16888,21,S PEARL ST BETWEEN 39TH AVE S AND DEAD END 3,28.0,0.9642857142857143
16889,21,S WASHINGTON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,22.0,1.0
16890,21,S WASHINGTON ST BETWEEN 2ND AV ET S AND 3RD AVE S,10.0,0.8
16891,21,S WASHINGTON ST BETWEEN 3RD AVE S AND 4TH AVE S,20.0,0.4
16892,21,S WASHINGTON ST BETWEEN 5TH AVE S AND 6TH AVE S,7.0,0.8571428571428571
16893,21,S WASHINGTON ST BETWEEN 6TH AVE S AND DEAD END 1,14.0,0.8897435897435897
16894,21,S WASHINGTON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,28.0,1.0
16895,21,S WASHINGTON ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S,12.0,1.0
16896,21,S WELLER ST BETWEEN 5TH AVE S AND 6TH AVE S,12.0,0.8663736263736265
16897,21,S WELLER ST BETWEEN 6TH AVE S AND MAYNARD AVE S,13.6,0.95
16898,21,S WELLER ST BETWEEN 7TH AVE S AND CANTON AL S,7.2,0.8333333333333334
16899,21,S WELLER ST BETWEEN 8TH AVE S AND DEAD END,8.6,0.425
16900,21,S WELLER ST BETWEEN CANTON AL S AND 8TH AVE S,9.6,0.825
16901,21,S WELLER ST BETWEEN MAYNARD AL S AND 7TH AVE S,7.2,0.9333333333333333
16902,21,S WELLER ST BETWEEN MAYNARD AVE S AND MAYNARD AL S,7.6,0.9428571428571428
16903,21,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,11.0,0.8571428571428572
16904,21,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,6.0,0.5833333333333333
16905,21,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,15.0,0.7916666666666666
16906,21,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,12.5,0.5
16907,21,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,13.2,0.840909090909091
16908,21,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,11.0,0.8
16909,21,SENECA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,13.0,0.5128205128205128
16910,21,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,8.4,0.9428571428571428
16911,21,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,10.8,1.0
16912,21,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,13.8,0.9857142857142858
16913,21,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,15.0,0.975
16914,21,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,17.4,0.9330952380952381
16915,21,SENECA ST BETWEEN WESTERN AVE AND POST AVE,3.0,0.3333333333333333
16916,21,SHILSHOLE AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,42.0,0.8095238095238095
16917,21,SPRING ST BETWEEN 1ST AVE AND 2ND AVE,8.0,0.625
16918,21,SPRING ST BETWEEN 3RD AVE AND 4TH AVE,11.6,0.6881818181818182
16919,21,SPRING ST BETWEEN 4TH AVE AND 5TH AVE,5.0,0.4375
16920,21,SPRING ST BETWEEN 5TH AVE AND 6TH AVE,11.25,0.7777777777777778
16921,21,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,20.0,0.78125
16922,21,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,21.6,0.8555555555555555
16923,21,SPRING ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,3.0,1.0
16924,21,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,13.2,1.0
16925,21,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,18.4,0.8808823529411764
16926,21,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,19.2,1.0
16927,21,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,20.4,0.9176470588235294
16928,21,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,11.0,1.0
16929,21,SPRUCE ST BETWEEN 8TH AVE AND TERRY AVE,10.5,0.9285714285714286
16930,21,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,11.4,0.8384615384615385
16931,21,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,3.3333333333333335,0.75
16932,21,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,15.5,0.7410714285714286
16933,21,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,13.333333333333334,0.7999999999999999
16934,21,STEWART ST BETWEEN 7TH AVE AND 8TH AVE,9.0,0.6071428571428572
16935,21,STEWART ST BETWEEN 9TH AVE AND TERRY AVE,20.0,0.8
16936,21,STEWART ST BETWEEN BOREN AVE AND MINOR AVE,36.0,0.7222222222222222
16937,21,STEWART ST BETWEEN MINOR AVE AND YALE AVE,26.0,1.0
16938,21,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,4.0,1.0
16939,21,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,15.2,1.0
16940,21,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,18.5,0.9642857142857143
16941,21,SUMMIT AVE BETWEEN E UNION ST AND E PIKE ST,10.25,0.9705882352941176
16942,21,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,22.8,0.9263157894736842
16943,21,SUMMIT AVE BETWEEN SENECA ST AND UNIVERSITY ST,22.8,0.9789473684210528
16944,21,SUMMIT AVE BETWEEN SPRING ST AND SENECA ST,16.8,0.9857142857142858
16945,21,SUMMIT AVE BETWEEN UNIVERSITY ST AND E UNION ST,14.2,0.9846153846153847
16946,21,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,37.4,0.7576530005941772
16947,21,TALLMAN AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,18.8,0.7529824561403509
16948,21,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,13.0,1.0
16949,21,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,44.0,0.5909090909090909
16950,21,TAYLOR AVE N BETWEEN MERCER ST AND ROY ST,9.5,0.7444444444444445
16951,21,TAYLOR AVE N BETWEEN ROY ST AND VALLEY ST,14.0,0.8333333333333333
16952,21,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,39.0,0.5897435897435898
16953,21,TAYLOR AVE N BETWEEN VALLEY ST AND ALOHA ST,15.0,0.8666666666666667
16954,21,TERRACE ST BETWEEN DEAD END 2 AND TERRY AVE,6.666666666666667,1.0
16955,21,TERRACE ST BETWEEN TERRY AVE AND BOREN AVE,22.0,0.9722222222222222
16956,21,TERRACE ST BETWEEN YESLER WAY AND 5TH AVE,7.0,0.14285714285714285
16957,21,TERRY AVE BETWEEN ALDER ST AND TERRACE ST,20.0,1.0
16958,21,TERRY AVE BETWEEN CHERRY ST AND COLUMBIA ST,7.75,0.75
16959,21,TERRY AVE BETWEEN COLUMBIA ST AND MARION ST,4.0,0.0
16960,21,TERRY AVE BETWEEN HOWELL ST AND STEWART ST,18.0,0.8888888888888888
16961,21,TERRY AVE BETWEEN JAMES ST AND CHERRY ST,22.25,1.0
16962,21,TERRY AVE BETWEEN JEFFERSON ST AND JAMES ST,4.5,1.0
16963,21,TERRY AVE BETWEEN LENORA ST AND DENNY WAY,12.0,0.8333333333333334
16964,21,TERRY AVE BETWEEN MADISON ST AND SPRING ST,10.6,0.8766666666666666
16965,21,TERRY AVE BETWEEN MARION ST AND MADISON ST,7.2,0.6333333333333333
16966,21,TERRY AVE BETWEEN SENECA ST AND UNIVERSITY ST,2.0,1.0
16967,21,TERRY AVE BETWEEN SPRUCE ST AND ALDER ST,24.0,0.8148148148148149
16968,21,TERRY AVE BETWEEN TERRACE ST AND JEFFERSON ST,16.0,1.0
16969,21,TERRY AVE BETWEEN UNIVERSITY ST AND UNION ST,11.8,0.7355555555555555
16970,21,TERRY AVE BETWEEN VIRGINIA ST AND LENORA ST,16.0,0.75
16971,21,THOMAS ST BETWEEN 6TH AVE N AND AURORA AVE N,4.0,0.125
16972,21,THOMAS ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,3.75,0.6666666666666666
16973,21,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,19.0,0.5526315789473684
16974,21,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,22.666666666666668,0.4313725490196078
16975,21,UNION ST BETWEEN 1ST AVE AND 2ND AVE,4.0,0.0
16976,21,UNION ST BETWEEN 2ND AVE AND 3RD AVE,4.4,1.0
16977,21,UNION ST BETWEEN 3RD AVE AND 4TH AVE,7.25,1.0
16978,21,UNION ST BETWEEN 4TH AVE AND 5TH AVE,3.0,0.6333333333333333
16979,21,UNION ST BETWEEN 5TH AVE AND 6TH AVE,3.6,1.0
16980,21,UNION ST BETWEEN 6TH AVE AND 7TH AVE,11.25,0.861111111111111
16981,21,UNION ST BETWEEN BOREN AVE AND MINOR AVE,7.0,1.0
16982,21,UNION ST BETWEEN TERRY AVE AND BOREN AVE,8.0,1.0
16983,21,UNION ST BETWEEN WESTERN AVE AND POST AL,3.0,1.0
16984,21,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,15.5,0.8035714285714286
16985,21,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,3.5,1.0
16986,21,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,8.75,0.9285714285714286
16987,21,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,10.6,0.4525252525252525
16988,21,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,3.8,0.5
16989,21,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,13.2,0.890909090909091
16990,21,UNIVERSITY ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,4.0,0.8333333333333333
16991,21,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,12.0,1.0
16992,21,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,21.6,0.9333333333333332
16993,21,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,20.25,0.9473684210526315
16994,21,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,15.6,1.0
16995,21,UNIVERSITY WAY NE BETWEEN NE 40TH ST AND NE CAMPUS EB PY,10.0,0.59375
16996,21,UNIVERSITY WAY NE BETWEEN NE 41ST ST AND NE 42ND ST,22.25,0.928921568627451
16997,21,UNIVERSITY WAY NE BETWEEN NE 42ND ST AND NE 43RD ST,28.25,0.9886363636363636
16998,21,UNIVERSITY WAY NE BETWEEN NE 43RD ST AND NE 45TH ST,18.5,1.0
16999,21,UNIVERSITY WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,36.75,0.7194444444444444
17000,21,UNIVERSITY WAY NE BETWEEN NE 47TH ST AND NE 50TH ST,34.25,0.8049999999999999
17001,21,UNIVERSITY WAY NE BETWEEN NE CAMPUS WB PY AND NE 41ST ST,14.75,0.5786713286713288
17002,21,UNIVERSITY WAY NE BETWEEN NE PACIFIC ST AND NE 40TH ST,35.333333333333336,0.7231718898385564
17003,21,VALLEY ST BETWEEN 5TH AVE N AND TAYLOR AVE N,5.0,0.4
17004,21,VALLEY ST BETWEEN 6TH AVE N AND AURORA AVE N,7.5,0.6517857142857143
17005,21,VALLEY ST BETWEEN TAYLOR AVE N AND 6TH AVE N,9.5,0.75
17006,21,VINE ST BETWEEN 1ST AVE AND 2ND AVE,16.8,0.9285714285714286
17007,21,VINE ST BETWEEN 2ND AVE AND 3RD AVE,13.6,0.5884615384615385
17008,21,VINE ST BETWEEN 3RD AVE AND 4TH AVE,23.8,0.6080778032036613
17009,21,VINE ST BETWEEN 4TH AVE AND 5TH AVE,15.2,0.8423076923076923
17010,21,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,7.0,0.6666666666666666
17011,21,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,13.2,0.8363636363636363
17012,21,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,10.0,0.6220238095238094
